S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,CorrAns3,CorrAns4,CorrAns5,CorrAns6,CorrAns7,CorrAns8,CorrAns9,CorrAns10,CorrAns11,CorrAns12,CorrAns13,CorrAns14,CorrAns15,CorrAns16,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Seq4_tr.started,recall_resp,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,Seq4_tr.stopped,text_go.started,key_resp_5.started,DS,key_resp2_2.keys,key_resp2_2.corr,key_resp2_2.rt,score,Forward WM score,B_DS,key_resp2_2B.keys,key_resp2_2B.corr,key_resp2_2B.rt,Backward WM score,participant,session,date,expName,psychopyVersion,frameRate,
5,9,4,1,6,9,3,8,2,6,1,8,2,0,0,0,"['5', '9', '4']","['5', '9', '4', '1']","['5', '9', '4', '1', '6']","['5', '9', '4', '1', '6', '9']","['5', '9', '4', '1', '6', '9', '3']","['5', '9', '4', '1', '6', '9', '3', '8']","['5', '9', '4', '1', '6', '9', '3', '8', '2']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6', '1']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6', '1', '8']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6', '1', '8', '2']",None,None,None,,,,,0,10,10,10,,,,,,5496123,,,,,,,8,"['5', '4', '9', '6', '1', '2', '3']",0,"[1.0217897910006286, 1.3522072910000134, 1.9717189160000999, 2.7249364580002293, 3.3113579580003716, 4.604457999999795, 4.837222166001084, 5.415127166001184]",0,,,,,,,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
3,7,2,5,8,4,1,9,6,3,7,1,4,8,0,0,"['3', '7', '2']","['3', '7', '2', '5']","['3', '7', '2', '5', '8']","['3', '7', '2', '5', '8', '4']","['3', '7', '2', '5', '8', '4', '1']","['3', '7', '2', '5', '8', '4', '1', '9']","['3', '7', '2', '5', '8', '4', '1', '9', '6']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7', '1']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7', '1', '4']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7', '1', '4', '8']",None,None,,,,,0,11,11,11,,,,,,125843,,,,,,,7,"['1', '2', '5', '8', '4', '3']",0,"[1.1061372080002911, 1.350130208000337, 1.7592116659998283, 2.2614831659993797, 2.686582874999658, 3.890204416000415, 4.48816749999969]",0,,,,,,,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
9,4,8,3,7,1,5,2,6,3,9,1,6,2,7,0,"['9', '4', '8']","['9', '4', '8', '3']","['9', '4', '8', '3', '7']","['9', '4', '8', '3', '7', '1']","['9', '4', '8', '3', '7', '1', '5']","['9', '4', '8', '3', '7', '1', '5', '2']","['9', '4', '8', '3', '7', '1', '5', '2', '6']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1', '6']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1', '6', '2']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1', '6', '2', '7']",None,,,,,0,12,12,12,,,,,,9473815,,,,,,,7,"['9', '4', '7', '3', '8', '1', '5']",0,"[1.1203387910009042, 1.5457764990005671, 2.2148254580006324, 2.6886769579996326, 3.300728041000184, 3.7738340409996454, 4.176648208000188, 4.815612291000434]",0,,,,,,,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
1,5,9,4,7,3,8,2,6,2,7,3,6,1,5,8,"['1', '5', '9']","['1', '5', '9', '4']","['1', '5', '9', '4', '7']","['1', '5', '9', '4', '7', '3']","['1', '5', '9', '4', '7', '3', '8']","['1', '5', '9', '4', '7', '3', '8', '2']","['1', '5', '9', '4', '7', '3', '8', '2', '6']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6', '1']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6', '1', '5']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6', '1', '5', '8']",,,,,0,13,13,13,,,,,,159473,,,,,,,6,"['1', '5', '9', '4', '7', '3']",0,"[1.1378951240003516, 1.9217880830001377, 2.776649958001144, 3.433745791000547, 4.092547166001168, 4.477504041000429, 5.0092664580006385]",1,,,,,,,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,0,14,14,14,,,,,,1594738,,,,,,,7,"['1', '5', '9', '4', '7', '3', '8']",0,"[0.9448556659990572, 1.5787962079994031, 2.254953415998898, 3.16473274999953, 3.5275610409989895, 3.976563582999006, 4.3698580830005085, 4.896010082999055]",0,,,,,,,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"['9', '5', '1']",None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,0,0,0,,951,,,,,,,,,,,1,6.4,3,"['9', '5', '1']",0,"[0.7256178740008181, 1.1643131239998183, 1.532661373999872, 2.090645083000709]",,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
4,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,"['3', '7', '4']","['8', '3', '7', '4']",None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,1,1,1,,8374,,,,,,,,,,,1,,4,"['8', '3', '7', '4']",0,"[0.7517860000007204, 1.6240626660000999, 2.027743458000259, 2.3995117909998953, 2.9188769160009542]",,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
2,6,1,7,3,0,0,0,0,0,0,0,0,0,0,0,"['1', '6', '2']","['7', '1', '6', '2']","['3', '7', '1', '6', '2']",None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,2,2,2,,37162,,,,,,,,,,,1,,5,"['3', '7', '1', '6', '2']",0,"[2.2492405409993808, 2.8108754990007583, 3.304429040999821, 3.9968087910001486, 4.332978832999288, 4.932463082999675]",,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
6,1,5,9,4,8,0,0,0,0,0,0,0,0,0,0,"['5', '1', '6']","['9', '5', '1', '6']","['4', '9', '5', '1', '6']","['8', '4', '9', '5', '1', '6']",None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,3,3,3,,84519,,,,,,,,,,,0,,6,"['8', '4', '5', '1', '9']",0,"[0.7688777500006836, 1.4121767500000715, 3.3802382909998414, 4.186666499999774, 4.941169375000754, 5.335599375001038]",,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
3,7,1,5,2,6,9,0,0,0,0,0,0,0,0,0,"['1', '7', '3']","['5', '1', '7', '3']","['2', '5', '1', '7', '3']","['6', '2', '5', '1', '7', '3']","['9', '6', '2', '5', '1', '7', '3']",None,None,None,None,None,None,None,None,None,,,,,,,,,0,4,4,4,,265173,,,,,,,,,,,0,,6,"['2', '6', '5', '1', '7', '3']",0,"[3.372470541000439, 3.927878165999573, 5.95377550000012, 6.451375624999855, 7.398540207999758, 7.760408207999717, 8.645560999999361]",,monica2.2,001,2022-11-03_17h09.04.481,DS_Adapt1L,2022.2.4,59.94443175159317,
