S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,CorrAns3,CorrAns4,CorrAns5,CorrAns6,CorrAns7,CorrAns8,CorrAns9,CorrAns10,CorrAns11,CorrAns12,CorrAns13,CorrAns14,CorrAns15,CorrAns16,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Seq4_tr.started,recall_resp,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,Seq4_tr.stopped,text_go.started,key_resp_5.started,DS,key_resp2_2.keys,key_resp2_2.corr,key_resp2_2.rt,score,Forward WM score,B_DS,key_resp2_2B.keys,key_resp2_2B.corr,key_resp2_2B.rt,Backward WM score,participant,session,date,expName,psychopyVersion,frameRate,
5,9,4,1,6,9,3,8,2,6,1,8,2,0,0,0,"['5', '9', '4']","['5', '9', '4', '1']","['5', '9', '4', '1', '6']","['5', '9', '4', '1', '6', '9']","['5', '9', '4', '1', '6', '9', '3']","['5', '9', '4', '1', '6', '9', '3', '8']","['5', '9', '4', '1', '6', '9', '3', '8', '2']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6', '1']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6', '1', '8']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6', '1', '8', '2']",None,None,None,,,,,0,10,10,10,,,,,,54916,,,,,,,5,"['5', '4', '9', '1', '6']",0,"[1.633363000000827, 2.5670743329974357, 3.499774875002913, 4.0299381660006475, 4.265392041001178, 4.869318040997314]",0,,,,,,,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
3,7,2,5,8,4,1,9,6,3,7,1,4,8,0,0,"['3', '7', '2']","['3', '7', '2', '5']","['3', '7', '2', '5', '8']","['3', '7', '2', '5', '8', '4']","['3', '7', '2', '5', '8', '4', '1']","['3', '7', '2', '5', '8', '4', '1', '9']","['3', '7', '2', '5', '8', '4', '1', '9', '6']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7', '1']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7', '1', '4']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7', '1', '4', '8']",None,None,,,,,0,11,11,11,,,,,,3725,,,,,,,4,"['3', '7', '2', '5']",0,"[1.3936713750008494, 1.6458570410031825, 2.050097500003176, 2.8682818330053124, 2.9695187079996685]",1,,,,,,,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
9,4,8,3,7,1,5,2,6,3,9,1,6,2,7,0,"['9', '4', '8']","['9', '4', '8', '3']","['9', '4', '8', '3', '7']","['9', '4', '8', '3', '7', '1']","['9', '4', '8', '3', '7', '1', '5']","['9', '4', '8', '3', '7', '1', '5', '2']","['9', '4', '8', '3', '7', '1', '5', '2', '6']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1', '6']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1', '6', '2']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1', '6', '2', '7']",None,,,,,0,12,12,12,,,,,,9827,,,,,,,5,"['9', '8', '2', '7']",0,"[6.454648457998701, 6.968386332999216, 7.973006332998921, 8.173812583001563, 8.848065457998018]",0,,,,,,,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
1,5,9,4,7,3,8,2,6,2,7,3,6,1,5,8,"['1', '5', '9']","['1', '5', '9', '4']","['1', '5', '9', '4', '7']","['1', '5', '9', '4', '7', '3']","['1', '5', '9', '4', '7', '3', '8']","['1', '5', '9', '4', '7', '3', '8', '2']","['1', '5', '9', '4', '7', '3', '8', '2', '6']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6', '1']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6', '1', '5']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6', '1', '5', '8']",,,,,0,13,13,13,,,,,,15947,,,,,,,5,"['1', '5', '9', '4', '7']",0,"[1.5080137500044657, 1.9821857920032926, 2.3649072920015897, 3.5584033750055823, 4.024336292000953, 4.498063125000044]",1,,,,,,,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,0,14,14,14,,,,,,195473,,,,,,,6,"['1', '9', '5', '4', '7', '3']",0,"[1.8484168330032844, 2.7885217500006547, 3.24960266600101, 4.488024750004115, 6.82062450000376, 6.91420029100118, 7.853995458004647]",0,,,,,,,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"['9', '5', '1']",None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,0,0,0,,951,,,,,,,,,,,1,4.75,3,"['9', '5', '1']",0,"[2.7839586249974673, 3.086578209004074, 3.215916291999747, 3.606825791997835]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
4,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,"['3', '7', '4']","['8', '3', '7', '4']",None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,1,1,1,,8374,,,,,,,,,,,1,,4,"['8', '3', '7', '4']",0,"[2.7598533749987837, 3.217494083000929, 4.01638458299567, 4.440057291998528, 4.610810375001165]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
2,6,1,7,3,0,0,0,0,0,0,0,0,0,0,0,"['1', '6', '2']","['7', '1', '6', '2']","['3', '7', '1', '6', '2']",None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,2,2,2,,3761,,,,,,,,,,,0,,5,"['3', '7', '6', '1']",0,"[4.6242166250012815, 5.166028667001228, 5.584358500003873, 6.153543250002258, 6.784074041999702]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
6,1,5,9,4,8,0,0,0,0,0,0,0,0,0,0,"['5', '1', '6']","['9', '5', '1', '6']","['4', '9', '5', '1', '6']","['8', '4', '9', '5', '1', '6']",None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,3,3,3,,49516,,,,,,,,,,,1,,5,"['4', '9', '5', '1', '6']",0,"[8.41868487499596, 8.560206124995602, 8.912635957996827, 12.449188250000589, 13.141366791001929, 13.80644829099765]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
3,7,1,5,2,6,9,0,0,0,0,0,0,0,0,0,"['1', '7', '3']","['5', '1', '7', '3']","['2', '5', '1', '7', '3']","['6', '2', '5', '1', '7', '3']","['9', '6', '2', '5', '1', '7', '3']",None,None,None,None,None,None,None,None,None,,,,,,,,,0,4,4,4,,62174,,,,,,,,,,,0,,6,"['6', '2', '1', '7', '4']",0,"[2.0516462919986225, 2.484474708995549, 4.237634375000198, 4.610529083998699, 5.4098436669955845, 5.54386141699797]",,SAmano2,001,2022-11-16_20h41.46.319,DS_Adapt1L,2022.2.4,59.850195080396254,
