word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instruText.started,key_resp_2.started,target.started,response.started,response.keys,response.corr,response.rt,text.started,session,participant,date,expName,psychopyVersion,frameRate,
XXXX,red,2.0,a,1,14,38,12,,,77.25444712499666,77.25444712499666,a,1,0.612330791005661,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
XXXXX,blue,2.0,f,1,15,39,19,,,78.37119916699885,78.37119916699885,f,1,0.6319596250032191,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
XXX,yellow,2.0,d,1,16,40,10,,,79.52121087499836,79.52121087499836,d,1,0.5048286250021192,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
amarillo,red,0.0,a,1,17,41,6,,,80.55429404199822,80.55429404199822,a,1,0.6599859580019256,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
XXXXXX,yellow,2.0,d,1,18,42,22,,,81.73762254199755,81.73762254199755,d,1,0.7591024580033263,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
rojo,red,1.0,a,1,19,43,0,,,83.02097199999844,83.02097199999844,a,1,0.5657752080005594,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
verde,green,1.0,s,1,20,44,1,,,84.1046659579988,84.1046659579988,s,1,0.6429402080029831,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
XXXX,yellow,2.0,d,1,21,45,14,,,85.27084987499984,85.27084987499984,d,1,0.5155963750039518,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
XXXX,blue,2.0,f,1,22,46,15,,,86.3044802919976,86.3044802919976,f,1,0.5793318330033799,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
amarillo,yellow,1.0,d,1,23,47,2,,,87.404639417,87.404639417,d,1,0.9116476250055712,,001,Hiram2,2022-11-04_15h46.26.060,StroopTask,2022.2.4,59.95832896122495,
,,,,,,,,,,,,,,,88.36636566699963,,,,,,,
